filename;datapoints;trajectory_len;mode;freq;hd_frac;shd_frac;prec;rec;f1
ds_NumPoints15_Len30_Sync_Freq3.txt;15;30;Sync;3,00;0.472222;0.571429;0.312500;0.454545;0.370370
ds_NumPoints5_Len20_Sync_Freq2.txt;5;20;Sync;2,00;0.472222;0.571429;0.125000;0.090909;0.105263
ds_NumPoints15_Len30_Sync_Freq2.txt;15;30;Sync;2,00;0.444444;0.619048;0.333333;0.454545;0.384615
ds_NumPoints5_Len25_Sync_Freq3.txt;5;25;Sync;3,00;0.444444;0.619048;0.222222;0.181818;0.200000
ds_NumPoints5_Len30_Sync_Freq3.txt;5;30;Sync;3,00;0.472222;0.619048;0.250000;0.272727;0.260870
ds_NumPoints10_Len10_Sync_Freq2.txt;10;10;Sync;2,00;0.500000;0.619048;0.266667;0.363636;0.307692
ds_NumPoints10_Len25_Sync_Freq2.txt;10;25;Sync;2,00;0.500000;0.619048;0.266667;0.363636;0.307692
ds_NumPoints10_Len30_Sync_Freq3.txt;10;30;Sync;3,00;0.500000;0.619048;0.111111;0.090909;0.100000
ds_NumPoints15_Len25_Sync_Freq2.txt;15;25;Sync;2,00;0.500000;0.619048;0.266667;0.363636;0.307692
ds_NumPoints20_Len25_Sync_Freq2.txt;20;25;Sync;2,00;0.500000;0.619048;0.266667;0.363636;0.307692
ds_NumPoints5_Len15_Sync_Freq3.txt;5;15;Sync;3,00;0.500000;0.619048;0.111111;0.090909;0.100000
ds_NumPoints10_Len20_Sync_Freq2.txt;10;20;Sync;2,00;0.527778;0.619048;0.250000;0.363636;0.296296
ds_NumPoints15_Len10_Sync_Freq2.txt;15;10;Sync;2,00;0.527778;0.619048;0.250000;0.363636;0.296296
ds_NumPoints10_Len30_Sync_Freq2.txt;10;30;Sync;2,00;0.555556;0.619048;0.200000;0.272727;0.230769
ds_NumPoints15_Len15_Sync_Freq2.txt;15;15;Sync;2,00;0.555556;0.619048;0.200000;0.272727;0.230769
ds_NumPoints15_Len20_Sync_Freq2.txt;15;20;Sync;2,00;0.555556;0.619048;0.200000;0.272727;0.230769
ds_NumPoints20_Len10_Sync_Freq2.txt;20;10;Sync;2,00;0.555556;0.619048;0.200000;0.272727;0.230769
ds_NumPoints20_Len15_Sync_Freq2.txt;20;15;Sync;2,00;0.555556;0.619048;0.200000;0.272727;0.230769
ds_NumPoints20_Len30_Sync_Freq2.txt;20;30;Sync;2,00;0.583333;0.619048;0.187500;0.272727;0.222222
